sku,offer_id,name,card_dims,card_vol,real_vol,delta_l,suppliers,qty90,revenue90,stock,loss90
930613951,0575,"Картридж TN-135BK для принтеров Brother и DCP-9040CN, DCP 9045CN, HL-4",200x370x150,11.1,,,,1,4783,0,0
1158623346,0551,"Картридж TK-825Y для принтеров Kyocera и KM-3232E, KM C2520, KMC2525E,",200x370x150,11.1,,,,0,0,0,0
930613271,0558,Картридж TK-550M для принтеров Kyocera и FS-C5100DN пурпурный,200x370x150,11.1,,,,0,0,0,0
930612567,0552,Картридж TK-540K для принтеров Kyocera FS-C5100DN черный,200x370x150,11.1,6.784,4.316,cactus;rapid;sakura,0,0,0,0
906874741,0565,"Фотобарабан DR-3100 DU для принтеров Brother DCP-8060, DCP 8065DN, HL-",200x370x150,11.1,12.859,-1.759,cactus;rapid;sakura,0,0,0,0
930617528,0617,Картридж 106R01294 для принтеров Xerox Phaser 5550 черный,200x370x150,11.1,13.524,-2.424,cactus;rapid;sakura,0,0,0,0
930608169,0609,Картридж 106R01149 для принтеров Xerox Phaser 3500 черный,200x370x150,11.1,25.105,-14.005,rapid;sakura,0,0,0,0
1153217916,0639,Картридж 106R00670 для принтеров Xerox Phaser 6250 желтый,200x370x150,11.1,,,,0,0,0,0
1153217583,0637,Картридж 106R00668 для принтеров Xerox Phaser 6250 голубой,200x370x150,11.1,,,,0,0,0,0
1158623498,0641,Картридж 106R01388 для принтеров Xerox и Phaser 6280 голубой,200x370x150,11.1,,,,0,0,0,0
1153217906,0589,"Картридж LC-900M для принтеров Brother и DCP-110C, DCP 115C, FAX-1835C",80x100x50,0.4,0.166,0.234,cactus;rapid,0,0,0,0
930612989,0588,"Картридж LC-900C для принтеров Brother DCP-110C, DCP 115C, FAX-1835C, ",80x100x50,0.4,0.166,0.234,cactus;rapid,0,0,0,0
1158623461,0601,"Картридж 109R00746 для принтеров Xerox Phaser 3150, Phaser 3151 черный",200x370x150,11.1,10.929,0.171,cactus;rapid,0,0,0,0
930632324,0621,"Картридж 006R01182 для принтеров Xerox CopyCentre 133, CopyCentre C123",200x370x150,11.1,8.926,2.174,cactus;rapid,0,0,0,0
906874743,0632,"Картридж 113R00692 для принтеров Xerox Phaser 6115, Phaser 6120 черный",200x370x150,11.1,,,,0,0,0,0
1153217943,0638,Картридж 106R00669 для принтеров Xerox Phaser 6250 пурпурный,200x370x150,11.1,,,,0,0,0,0
930613025,0607,Картридж 106R01415 для принтеров Xerox Phaser 3435 черный,200x370x150,11.1,11.375,-0.275,cactus;rapid;sakura;изи,1,6626,0,0
930614195,0618,Картридж 113R00668 для принтеров Xerox Phaser 5500 черный,200x370x150,11.1,8.087,3.013,cactus;rapid;sakura,0,0,0,0
930613669,0622,"Картридж 106R00586 для принтеров Xerox FaxCentre F12, WC 412, WC M15, ",200x370x150,11.1,,,,0,0,0,0
1158627128,0633,"Картридж 113R00693 для принтеров Xerox Phaser 6115MFP, Phaser 6120 гол",200x370x150,11.1,,,,0,0,0,0
930623814,0605,"Картридж 106R01034 для принтеров Xerox Phaser 3420, Phaser 3425 черный",200x370x150,11.1,11.232,-0.132,rapid;sakura,0,0,0,0
930608374,0634,"Картридж 113R00695 для принтеров Xerox Phaser 6115MFP, Phaser 6120 пур",200x370x150,11.1,,,,0,0,0,0
930613547,0614,Картридж 113R00657 для принтеров Xerox Phaser 4500 черный,200x370x150,11.1,16.605,-5.505,rapid;sakura,0,0,0,0
4450882126,001810,Картридж для Canon PC-740,348x160x120,6.682,10.0,-3.318,rapid,0,0,0,0
930613837,0627,"Картридж 006R01020 для принтеров Xerox и WorkCentre 5915, WC 5921 черн",200x370x150,11.1,2.549,8.551,rapid,0,0,0,0
930613122,0629,Картридж 106R00680 для принтеров Xerox Phaser 6100 голубой,200x370x150,11.1,12.319,-1.219,rapid,0,0,0,0
930613700,0602,Картридж 106R00646 для принтеров Xerox Phaser 3310 черный,200x370x150,11.1,,,,0,0,0,0
1153218571,0636,Картридж 106R00671 для принтеров Xerox Phaser 6250 черный,200x370x150,11.1,,,,0,0,0,0
930619042,0623,"Фотобарабан 113R00663 DU для принтеров Xerox FaxCentre F12, WC M15, WC",200x370x150,11.1,,,,0,0,0,0
930619267,0620,"Картридж 106R01048 для принтеров Xerox CopyCentre C20, WC M20, WC-M20i",200x370x150,11.1,13.209,-2.109,rapid;sakura,0,0,0,0
930613152,0630,Картридж 106R00681 для принтеров Xerox Phaser 6100 пурпурный,200x370x150,11.1,12.319,-1.219,rapid,0,0,0,0
930612904,0640,Картридж 106R01391 для принтеров Xerox Phaser 6280 черный,200x370x150,11.1,,,,0,0,0,0
930607801,0600,Картридж 106R00442 для принтеров Xerox DocuPrint P1210 черный,200x370x150,11.1,,,,0,0,0,0
864221159,0624,"Картридж 006R01044 для принтеров Xerox WorkCentre 315, WC 415, WCP-315",200x370x150,11.1,,,,0,0,0,0
930640978,0625,"Картридж 113R00619 для принтеров Xerox и DocumentCentre 423, DocuCentr",200x370x150,11.1,,,,0,0,0,0
930619800,0635,"Картридж 113R00694 для принтеров Xerox Phaser 6115MFP, Phaser 6120 жел",200x370x150,11.1,,,,0,0,0,0
930620208,0606,Картридж 106R01246 для принтеров Xerox Phaser 3428 черный,200x370x150,11.1,11.232,-0.132,cactus;rapid;sakura,0,0,0,0
930612723,0612,Картридж 108R00796 для принтеров Xerox Phaser 3635 черный,200x370x150,11.1,12.859,-1.759,cactus;rapid;sakura;изи,0,0,0,0
930626690,0626,"Картридж 106R01305 для принтеров Xerox WorkCentre 5225, WC 5230 черный",200x370x150,11.1,13.524,-2.424,cactus;rapid;sakura;изи,0,0,0,0
930636720,0631,Картридж 106R00682 для принтеров Xerox Phaser 6100 желтый,200x370x150,11.1,12.319,-1.219,rapid,0,0,0,0
1158623505,0643,Картридж 106R01390 для принтеров Xerox и Phaser 6280 желтый,200x370x150,11.1,,,,0,0,0,0
930612784,05872del,"Картридж для Brother DCP-115C (LC-900BK), DCP-110C, DCP 116C, FAX-1835",80x100x50,0.4,,,,0,0,0,0
930614376,0603,"Картридж 113R00730 для принтеров Xerox Phaser 3200, Phaser 3200MFP чер",200x370x150,11.1,6.871,4.229,cactus;rapid,0,0,0,0
930641100,0616,Картридж 113R00737 для принтеров Xerox Phaser 5335 черный,200x370x150,11.1,14.26,-3.16,rapid;sakura,0,0,0,0
1153229873,0642,Картридж 106R01389 для принтеров Xerox и Phaser 6280 пурпурный,200x370x150,11.1,,,,0,0,0,0
1158623485,0696,Картридж CLP-M350A для принтеров Samsung и CLP-350 пурпурный,200x370x150,11.1,,,,0,0,0,0
1153218781,0684,"Картридж 1305 для принтеров Ricoh и Aficio FT-3613, FT 3813, FT4015, F",200x370x150,11.1,,,,0,0,0,0
930640698,0653,"Картридж 106R01160 для принтеров Lexmark C935, Phaser 7760 голубой",200x370x150,11.1,2.997,8.103,cactus,0,0,0,0
930631025,0655,"Картридж 106R01162 для принтеров Lexmark C935, Phaser 7760 желтый",200x370x150,11.1,4.226,6.874,cactus;sakura,0,0,0,0
864221177,0680,"Картридж 1220D для принтеров Ricoh Aficio 1015, 1018, 1113 черный",200x370x150,11.1,2.42,8.68,cactus,0,0,0,0
930625202,0670,"Картридж 106R01074 для принтеров Xerox и Phaser 6300, Phaser 6350 пурп",200x370x150,11.1,,,,0,0,0,0
1153219105,0694,Картридж CLP-K350A для принтеров Samsung и CLP-350 черный,200x370x150,11.1,,,,0,0,0,0
930612656,0644,Картридж 106R01221 для принтеров Xerox Phaser 6360DN черный,200x370x150,11.1,,,,0,0,0,0
1153229868,0697,Картридж CLP-Y350A для принтеров Samsung и CLP-350 желтый,200x370x150,11.1,,,,0,0,0,0
1153229872,0662,Картридж 106R01482 для принтеров Xerox Phaser 6140 пурпурный,200x370x150,11.1,0.585,10.515,cactus,0,0,0,0
930612810,0648,"Картридж 16198000 для принтеров OKI и C9000, C9100, C9200, C9300, C940",200x370x150,11.1,,,,0,0,0,0
930612687,0686,"Картридж CLP-500K для принтеров Samsung CLP-500, CLP 500N черный",200x370x150,11.1,,,,0,0,0,0
930609186,0652,Картридж 106R01163 для принтеров Xerox Phaser 7760 черный,200x370x150,11.1,2.997,8.103,cactus,0,0,0,0
1153219198,0689,"Картридж CLP-500Y для принтеров Samsung и CLP-500, CLP 500N желтый",200x370x150,11.1,,,,0,0,0,0
930623330,0673,Картридж 106R01079 для принтеров Xerox и Phaser 7400 желтый,200x370x150,11.1,4.45,6.65,rapid,0,0,0,0
1158625804,0672,Картридж 106R01080 для принтеров Xerox Phaser 7400 черный,200x370x150,11.1,4.45,6.65,cactus;rapid,0,0,0,0
930612837,0674,Картридж 106R01078 для принтеров Xerox и Phaser 7400 пурпурный,200x370x150,11.1,4.45,6.65,rapid,0,0,0,0
1232694481,0678,Картридж 106R01444 для принтеров Xerox и Phaser 7500 пурпурный,200x370x150,11.1,4.757,6.343,cactus;sakura,0,0,0,0
1153229956,0695,Картридж CLP-C350A для принтеров Samsung и CLP-350 голубой,200x370x150,11.1,,,,0,0,0,0
1153220970,0690,"Картридж CLP-K600A для принтеров Samsung и CLP-600, CLP 600N черный",200x370x150,11.1,,,,0,0,0,0
930641142,0667,Картридж 113R00723 для принтеров Xerox Phaser 6180 голубой,200x370x150,11.1,10.929,0.171,cactus;rapid,0,0,0,0
1153219199,0669,"Картридж 106R01075 для принтеров Xerox и Phaser 6300, Phaser 6350 желт",200x370x150,11.1,,,,0,0,0,0
930636983,0665,Картридж 113R00725 для принтеров Xerox Phaser 6180 желтый,200x370x150,11.1,10.929,0.171,cactus;rapid,0,0,0,0
1153220804,0668,"Картридж 106R01076 для принтеров Xerox и Phaser 6300, Phaser 6350 черн",200x370x150,11.1,,,,0,0,0,0
864221181,0650,"Картридж 16197800 для принтеров OKI и C9000, C9100, C9200, C9300, C940",200x370x150,11.1,,,,0,0,0,0
1153219964,0664,Картридж 113R00726 для принтеров Xerox Phaser 6180 черный,200x370x150,11.1,10.929,0.171,cactus;rapid,0,0,0,0
930641283,0692,Картридж CLP-M600A для принтеров Samsung и CLP-600 пурпурный,200x370x150,11.1,,,,0,0,0,0
930641578,0658,Картридж 106R01283 для принтеров Xerox и Phaser 6130 пурпурный,200x370x150,11.1,0.682,10.418,cactus,0,0,0,0
930613153,0698,"Картридж CLP-510BK для принтеров Samsung CLP-510, CLP 510N черный",200x370x150,11.1,,,,0,0,0,0
930641251,0688,"Картридж CLP-500M для принтеров Samsung и CLP-500, CLP 500N пурпурный",200x370x150,11.1,,,,0,0,0,0
930641689,0687,"Картридж CLP-500C для принтеров Samsung и CLP-500, CLP 500N голубой",200x370x150,11.1,,,,0,0,0,0
1153220892,0671,"Картридж 106R01073 для принтеров Xerox и Phaser 6300, Phaser 6350 голу",200x370x150,11.1,,,,0,0,0,0
930614694,0659,Картридж 106R01282 для принтеров Xerox и Phaser 6130 голубой,200x370x150,11.1,0.682,10.418,cactus,0,0,0,0
864221185,0654,"Картридж 106R01161 для принтеров Lexmark C935, Phaser 7760 пурпурный",200x370x150,11.1,3.85,7.25,cactus;sakura,0,0,0,0
930636884,0677,Картридж 106R01445 для принтеров Xerox и Phaser 7500 желтый,200x370x150,11.1,4.757,6.343,cactus;sakura,0,0,0,0
930614757,0651,"Картридж 16197900 для принтеров OKI и C9000, C9100, C9200, C9300, C940",200x370x150,11.1,,,,0,0,0,0
1153220061,0691,Картридж CLP-C600A для принтеров Samsung и CLP-600 голубой,200x370x150,11.1,11.633,-0.533,rapid,0,0,0,0
930641616,0666,Картридж 113R00724 для принтеров Xerox и Phaser 6180 пурпурный,200x370x150,11.1,10.929,0.171,cactus;rapid;sakura,0,0,0,0
930624998,0679,Картридж 106R01443 для принтеров Xerox и Phaser 7500 голубой,200x370x150,11.1,4.964,6.136,cactus;sakura,0,0,0,0
930641198,0649,"Картридж 16197700 для принтеров OKI и C9000, C9100, C9200, C9300, C940",200x370x150,11.1,,,,0,0,0,0
1153219356,0693,Картридж CLP-Y600A для принтеров Samsung и CLP-600 желтый,200x370x150,11.1,,,,0,0,0,0
930614652,0685,"Картридж 3210D для принтеров Ricoh и Aficio 2035, 2045, 3035, 3045 чер",200x370x150,11.1,2.997,8.103,cactus,0,0,0,0
930641176,0657,Картридж 106R01284 для принтеров Xerox и Phaser 6130 желтый,200x370x150,11.1,0.682,10.418,cactus,0,0,0,0
930641368,0656,Картридж 106R01285 для принтеров Xerox и Phaser 6130 черный,200x370x150,11.1,0.682,10.418,cactus,0,0,0,0
930641540,0700,Картридж CLP-510M для принтеров Samsung CLP-510 пурпурный,200x370x150,11.1,,,,0,0,0,0
1153219928,0702,Картридж SCX-4720 для принтеров Samsung SCX-4520 черный,200x370x150,11.1,8.67,2.43,cactus,0,0,0,0
930629178,0701,Картридж CLP-510Y для принтеров Samsung CLP-510 желтый,200x370x150,11.1,,,,0,0,0,0
1158623452,0707,Картридж MLT-D106S для принтеров Samsung ML-2245 черный,200x370x150,11.1,4.557,6.543,rapid,0,0,0,0
930641159,0699,Картридж CLP-510C для принтеров Samsung и CLP-510 голубой,200x370x150,11.1,,,,0,0,0,0
1153219791,0704,Картридж SCX-6320 для принтеров Samsung SCX-6220 черный,200x370x150,11.1,13.603,-2.503,sakura,0,0,0,0
930613572,0705,"Картридж MLT-D208L для принтеров Samsung SCX-5635, SCX5835 черный",200x370x150,11.1,15.423,-4.323,rapid;sakura,0,0,0,0
930642074,0708,"Картридж ML-2250 для принтеров Samsung и ML 2251, ML2252 черный",200x370x150,11.1,,,,0,0,0,0
1153219533,0711,"Картридж AR168LT для принтеров Sharp AR-5012, AR-5415, AR M150, AR-M15",200x370x150,11.1,,,,0,0,0,0
906874784,0713,"Картридж C8543X для принтеров HP LaserJet 9000, LJ 9040, LJ 9050 черны",200x370x150,11.1,35.272,-24.172,cactus;rapid;sakura,0,0,0,0
906874793,0709,"Картридж ML-D3470B для принтеров Samsung ML-3471ND, ML-3470D",200x370x150,11.1,11.695,-0.595,cactus;sakura,0,0,0,0
930642183,0703,"Картридж SCX-5530 для принтеров Samsung SCX-5330N, SCX-5530FN",200x370x150,11.1,,,,0,0,0,0
930623500,0706,"Картридж ML-2150 для принтеров Samsung ML 2151, ML-2152 черный",200x370x150,11.1,,,,0,0,0,0
930631571,0712,"Картридж AR-202T для принтеров Sharp и AR-160, AR 162, AR163, AR-164, ",200x370x150,11.1,,,,0,0,0,0
930613497,0760,"Картридж CE270A для принтеров HP Color LaserJet CP5520, LJ-CP5525 черн",390x190x230,17.043,20.017,-2.974,cactus;rapid;sakura;изи,0,0,0,0
930642148,0726,"Картридж CF212A для принтеров HP и LJ Pro Color M251n, LJ Pro Color M2",200x370x150,11.1,5.171,5.929,cactus;rapid;sakura;изи,0,0,0,0
930631541,0750,"Картридж CE252A для принтеров HP и Color LaserJet CM3530, LJ CP3525dn ",390x160x210,13.104,14.058,-0.954,cactus;rapid;sakura;изи,0,0,0,0
1153220922,0719,Картриджи CLP-350 для принтеров Samsung и CLP-350,360x340x280,34.272,,,,0,0,0,0
930609215,0722,Картриджи CLP-510 для принтеров Samsung CLP-510,360x340x280,34.272,,,,0,0,0,0
930641192,0738,"Картридж MLT-D305L для принтеров Samsung и ML-3750, ML-3750ND черный",200x370x150,11.1,14.904,-3.804,cactus;rapid;sakura;изи,0,0,0,0
930623639,0769,"Картридж Q7570A для принтеров HP и LaserJet M5025, LJ M5035 mfp черный",200x370x150,11.1,36.3,-25.2,cactus;rapid;sakura;изи,0,0,0,0
1158623463,0716,"Картридж 718M для принтеров Canon и i-SENSYS LBP7200Cdn, LBP7210Cdn, M",200x370x150,11.1,6.732,4.368,cactus,0,0,0,0
930641256,0725,"Картридж CF211A для принтеров HP LJ Pro Color M251n, LJ Pro Color M251",200x370x150,11.1,5.171,5.929,cactus;rapid;sakura;изи,0,0,0,0
930641138,0720,"Картриджи CLT-409 для принтеров Samsung CLP-310, CLP 315, CLX-3170, CL",360x340x280,34.272,,,,3,27405,0,0
