account,sku,campaign,bid_now,reason
oz_acc1,1153749181,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153749299,от 5000 до 10000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153749361,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153749363,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153750190,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153750190,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153750338,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153750830,от 5000 до 10000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153750954,от 2000 до 5000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153750954,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153751254,Пустые РК,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153751268,от 0 до 1000,10.0,нет продаж 90 дн
oz_acc1,1153751338,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153751339,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153751441,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153751469,от 1000-2000,10.0,нет маржи и нет продаж 90 дн
oz_acc1,1153752044,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153752840,от 5000 до 10000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153752937,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153753277,от 0 до 1000,10.0,нет маржи и нет продаж 90 дн
oz_acc1,1153753384,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,1153753560,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153753870,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153753873,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153754133,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153754606,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153754617,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153755078,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153755264,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153755273,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153755433,от 2000 до 5000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153755616,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153755627,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153756253,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153756293,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153756322,от 2000 до 5000,13.0,нет маржи и нет продаж 90 дн
oz_acc1,1153756322,Эксперимент1,10.0,нет маржи и нет продаж 90 дн
oz_acc1,1153756770,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153757343,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153757398,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153757423,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153757529,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153757549,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153757595,от 0 до 1000,10.0,нет маржи и нет продаж 90 дн
oz_acc1,1153757599,от 2000 до 5000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153758021,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153758304,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153758359,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153759301,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153760248,Пустые РК,12.0,нет продаж 90 дн
oz_acc1,1153760775,Пустые РК,12.0,нет продаж 90 дн
oz_acc1,1153761003,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153761675,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153761995,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153764314,от 0 до 1000,10.0,нет маржи и нет продаж 90 дн
oz_acc1,1153764830,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153765331,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,1153765331,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153765466,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153766081,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153766373,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153766730,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153766839,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153766915,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153767114,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153767114,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153768476,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153774188,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,1153790122,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153790956,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153791042,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153791042,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153791353,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153791443,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153791623,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153791896,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153791939,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153791953,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153791956,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153792059,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153792059,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153792148,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153792188,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153792450,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153792643,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,1153793045,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153793204,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153793210,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153793323,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153793429,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153793719,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153794031,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153794215,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153794240,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153794410,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153794542,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153794676,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153794808,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153794886,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153795007,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153795181,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153795212,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153795316,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153795375,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,1153795515,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153795904,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153796059,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153796155,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153796686,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153796936,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153797048,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153797150,от 5000 до 10000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153797412,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153797649,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153797687,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153797687,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153798177,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153798207,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153798207,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153798545,от 2000 до 5000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153798545,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153799400,от 5000 до 10000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153799408,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153799780,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153799780,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153799787,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153799855,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153799900,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153800028,от 10000 до 500 тыс,13.0,нет маржи и нет продаж 90 дн
oz_acc1,1153800314,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153800536,от 2000 до 5000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153800615,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153800712,от 5000 до 10000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153800828,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153800855,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,1153800864,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153801216,от 2000 до 5000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153801216,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153801473,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153801594,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153801969,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153802283,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153802283,Пустые РК,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153802593,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153802785,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153802885,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153803169,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153803841,от 10000 до 500 тыс,12.0,нет продаж 90 дн
oz_acc1,1153803975,от 5000 до 10000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153804074,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153804810,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,1153804810,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153805332,от 5000 до 10000,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153805351,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153805366,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153805594,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153805610,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153806006,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,1153806470,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153806782,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
oz_acc1,1153806846,от 10000 до 500 тыс,12.0,нет маржи и нет продаж 90 дн
oz_acc1,1153806846,Эксперимент1,8.0,нет маржи и нет продаж 90 дн
