offer_id,product_id,name,status_name,moderate,validation,status_failed,selling,hard_errors,all_errors,codes
2451X10,5705464597,"Комплект фотобарабанов 50F0Z00 (10 шт.) на 600000 страниц для принтеров Lexmark LaserPrinter MS317, MS310, MS410, MS415, MS510, MS511, MS610, MS617 MX317 MX410 MX417 MX510 MX511 MX611 MX617",Готов к продаже,approved,success,,1,0,3,attribute_hierarchy_fail double_without_merger_offer
3177X6,5711405408,"Комплект фотобарабанов №520Z (6 шт.) на 600000 страниц для принтеров Lexmark MS710, MS711, MS810, MS811, MX710, MX711, MX810, MX811",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
3265X2,5712521900,"Комплект картриджей PC-110H (2 шт.) на 4600 страниц для принтеров M6000, M6005, P1000, P1050, P2000, P2010, P5000, P5005",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
4672X2,5728604679,"Комплект картриджей TL-420 (2 шт.) на 3000 страниц для принтеров M6700, M6800, M7100, M7200, M7300, P3010, P3300",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2488X6,5705773702,"Комплект фотобарабанов MLT-R116 DU (6 шт.) на 54000 страниц для принтеров Samsung Xpress M 2626, Xpress M 2675, M 2825DW, M2875FD, M2820DW, SL-M2620, SLM2625, SL-M2880",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2488X10,5705774840,"Комплект фотобарабанов MLT-R116 DU (10 шт.) на 90000 страниц для принтеров Samsung Xpress M 2626, Xpress M 2675, M 2825DW, M2875FD, M2820DW, SL-M2620, SLM2625, SL-M2880",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3259X2,5787515566,"Комплект тонера PX-110 (2 шт.) на 130мл. для принтеров M6000, M6005, P1000, P1050, P2000, P2010, P5000, P5005",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
3454X10,5713284498,"Комплект картриджей W2210A (10 шт.) на 13500 страниц для принтеров HP LJ Pro Color M255 dw, LJ Pro Color M282",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3177X2,5711405576,"Комплект фотобарабанов №520Z (2 шт.) на 200000 страниц для принтеров Lexmark MS710, MS711, MS810, MS811, MX710, MX711, MX810, MX811",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
4666X2,5728524536,"Комплект картриджей MC1-1000595WT (2 шт.) на 16 метров для принтеров Brady BMP 41, BMP 51",Готов к продаже,approved,success,,1,0,1,erased_attribute_value
3350X10,5712559577,"Комплект картриджей PC-310H (10 шт.) на 60000 страниц для принтеров P3100D, P3105D, P3200D, P3205D",Готов к продаже,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
6842X10,5749334448,"Комплект картриджей KX-FAT411A (10 шт.) на 50000 страниц для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3001X2,5709936737,Комплект картриджей 20K1403BK (2 шт.) на 20000 страниц для принтеров Lexmark LaserPrinter C510,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3459X6,5713302759,"Комплект картриджей W2210X (6 шт.) на 18900 страниц для принтеров HP LJ Pro Color M255 dw, LJ Pro Color M282",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2433X2,5705336214,"Комплект картриджей NPG-7 (2 шт.) на 20000 страниц для принтеров Canon Bubble Jet C250, C-330, NP-6022, NP 6025, NP6030, NP-6031, NP6330",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3350X6,5712559088,"Комплект картриджей PC-310H (6 шт.) на 36000 страниц для принтеров P3100D, P3105D, P3200D, P3205D",Готов к продаже,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
6842X2,5749333844,"Комплект картриджей KX-FAT411A (2 шт.) на 10000 страниц для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3425X2,5713129454,"Комплект картриджей MLT-D205S (2 шт.) на 4000 страниц для принтеров Samsung ML-3300, ML 3310, ML3312, ML-3710, ML3712, SCX-4833, SCX 4835",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
1992X6,5700813361,"Комплект картриджей 1015 (6 шт.) на 36000 страниц для принтеров Konica Minolta 1120, 1212, 1216, MB-2212, MB2215, MB-2223",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
4665X10,5728483230,"Комплект картриджей MC-500595WT (10 шт.) на 80 метров для принтеров Brady BMP 41, BMP 51",Продается,approved,success,,1,0,1,erased_attribute_value
4672X10,5728604665,"Комплект картриджей TL-420 (10 шт.) на 15000 страниц для принтеров M6700, M6800, M7100, M7200, M7300, P3010, P3300",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2452X2,5705472674,Комплект картриджей 15W0903 (2 шт.) на 24000 страниц для принтеров Lexmark 720 X720,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
4665X6,5728482825,"Комплект картриджей MC-500595WT (6 шт.) на 48 метров для принтеров Brady BMP 41, BMP 51",Продается,approved,success,,1,0,1,erased_attribute_value
3855X10,5717276753,"Комплект чернил №774BK (10 шт.) на 60000 страниц для принтеров Epson EcoTank M-200, L 655, L-1455, L-605, M 105, M 205, M-100",Продается,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
3178X2,5711461195,"Комплект фотобарабанов №520ZA DU (2 шт.) на 200000 страниц для принтеров Lexmark MS710, MS711, MS810, MS811, MX710, MX711, MX810, MX811",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3265X6,5712518713,"Комплект картриджей PC-110H (6 шт.) на 13800 страниц для принтеров M6000, M6005, P1000, P1050, P2000, P2010, P5000, P5005",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
4279X2,5721566682,"Комплект картриджей W2210A (2 шт.) на 2700 страниц для принтеров HP LJ Pro Color M255 dw, LJ Pro Color M282",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
3459X10,5713303442,"Комплект картриджей W2210X (10 шт.) на 31500 страниц для принтеров HP LJ Pro Color M255 dw, LJ Pro Color M282",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2618X2,5787491121,"Комплект картриджей 17G0050 (2 шт.) на 800 страниц для принтеров Lexmark Color JetPrinter Z12, Z22, Z32, CompaqIJ600, P3120, P3150, P705, P706 PM 200 PM 215 Z703 Z705 Z715",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2223X6,5703489165,"Комплект картриджей MLT-D704S (6 шт.) на 150000 страниц для принтеров Samsung MultiXpress K3250NR, K3300NR",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
0235X2,5735931739,"Комплект фотобарабанов KX-FAD412A DU (2 шт.) на 20000 страниц для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
5959X2,5741869316,"Комплект фотобарабанов DR-2510 (2 шт.) на 30000 страниц для принтеров Brother DCP-L2620DWR, DCP L2627DW, HL-L2400DW, HL L2445DW, HLL2447DW, HL-L2865DW, MFC-L2800DW, MFCL2827DW",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
7124X6,5752974465,"Комплект тонера CF540A / CF400A / CF410A / CE310A (6 шт.) на 300мл. для принтеров HP LJ-M254dw, M452dn, M452nw, M477fdn, M477fdw",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3855X2,5717277075,"Комплект чернил №774BK (2 шт.) на 12000 страниц для принтеров Epson EcoTank M-200, L 655, L-1455, L-605, M 105, M 205, M-100",Продается,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
4279X10,5721566750,"Комплект картриджей W2210A (10 шт.) на 13500 страниц для принтеров HP LJ Pro Color M255 dw, LJ Pro Color M282",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2109X6,5702261919,"Комплект картриджей AR-208T (6 шт.) на 48000 страниц для принтеров Sharp AR-203E, AR 208, AR5420, M200, M201",Продается,approved,success,,1,0,3,attribute_hierarchy_fail warning_attribute_values_out_of_range
2229X10,5703607532,Комплект картриджей S050436 (10 шт.) на 35000 страниц для принтеров Epson AcuLaser M2000,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3260X6,5787515934,"Комплект тонера TN-310 (6 шт.) на 18000 страниц для принтеров P3100D, P3105D, P3200D, P3205D",Готов к продаже,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
2451X6,5705464532,"Комплект фотобарабанов 50F0Z00 (6 шт.) на 360000 страниц для принтеров Lexmark LaserPrinter MS317, MS310, MS410, MS415, MS510, MS511, MS610, MS617 MX317 MX410 MX417 MX510 MX511 MX611 MX617",Продается,approved,success,,1,0,3,attribute_hierarchy_fail double_without_merger_offer
5959X10,5741869469,"Комплект фотобарабанов DR-2510 (10 шт.) на 150000 страниц для принтеров Brother DCP-L2620DWR, DCP L2627DW, HL-L2400DW, HL L2445DW, HLL2447DW, HL-L2865DW, MFC-L2800DW, MFCL2827DW",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
3855X6,5717275767,"Комплект чернил №774BK (6 шт.) на 36000 страниц для принтеров Epson EcoTank M-200, L 655, L-1455, L-605, M 105, M 205, M-100",Продается,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
4664X6,5728459943,"Комплект картриджей MC-1500595WT (6 шт.) на 48 метров для принтеров Brady BMP 41, BMP 51",Готов к продаже,approved,success,,1,0,1,erased_attribute_value
3459X2,5713302998,"Комплект картриджей W2210X (2 шт.) на 6300 страниц для принтеров HP LJ Pro Color M255 dw, LJ Pro Color M282",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
3259X10,5787515810,"Комплект тонера PX-110 (10 шт.) на 650мл. для принтеров M6000, M6005, P1000, P1050, P2000, P2010, P5000, P5005",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
2319X2,5704733284,"Комплект картриджей 51B5000 (2 шт.) на 5000 страниц для принтеров Lexmark LaserPrinter MS317dn, LP MS417, LP MS517",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
6808X2,5748809447,"Комплект картриджей W1490X (2 шт.) на 19000 страниц для принтеров HP LaserJet Pro 4002, LJ Pro 4102 MFP",Продается,approved,success,,1,0,3,double_without_merger_offer pics_http_error some_image_failed
2618X10,5787491693,"Комплект картриджей 17G0050 (10 шт.) на 4000 страниц для принтеров Lexmark Color JetPrinter Z12, Z22, Z32, CompaqIJ600, P3120, P3150, P705, P706 PM 200 PM 215 Z703 Z705 Z715",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3260X10,5787515990,"Комплект тонера TN-310 (10 шт.) на 30000 страниц для принтеров P3100D, P3105D, P3200D, P3205D",Готов к продаже,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
3425X6,5713129473,"Комплект картриджей MLT-D205S (6 шт.) на 12000 страниц для принтеров Samsung ML-3300, ML 3310, ML3312, ML-3710, ML3712, SCX-4833, SCX 4835",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
2451X2,5705464482,"Комплект фотобарабанов 50F0Z00 (2 шт.) на 120000 страниц для принтеров Lexmark LaserPrinter MS317, MS310, MS410, MS415, MS510, MS511, MS610, MS617 MX317 MX410 MX417 MX510 MX511 MX611 MX617",Продается,approved,success,,1,0,3,attribute_hierarchy_fail double_without_merger_offer
6842X6,5749333653,"Комплект картриджей KX-FAT411A (6 шт.) на 30000 страниц для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
1992X10,5700813635,"Комплект картриджей 1015 (10 шт.) на 60000 страниц для принтеров Konica Minolta 1120, 1212, 1216, MB-2212, MB2215, MB-2223",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
4666X6,5728524603,"Комплект картриджей MC1-1000595WT (6 шт.) на 48 метров для принтеров Brady BMP 41, BMP 51",Готов к продаже,approved,success,,1,0,1,erased_attribute_value
2223X10,5703489192,"Комплект картриджей MLT-D704S (10 шт.) на 250000 страниц для принтеров Samsung MultiXpress K3250NR, K3300NR",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2805X10,5708474434,"Комплект фотобарабанов MLT-R704 DU (10 шт.) на 1000000 страниц для принтеров Samsung MultiXpress K3250NR, K3300NR",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3425X10,5713129621,"Комплект картриджей MLT-D205S (10 шт.) на 20000 страниц для принтеров Samsung ML-3300, ML 3310, ML3312, ML-3710, ML3712, SCX-4833, SCX 4835",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
5969X10,5741904506,"Комплект картриджей TN-2510XL (10 шт.) на 30000 страниц для принтеров Brother DCP-L2620DWR, DCP L2627DW, HL-L2400DWE, HL-L2445DW, HL L2447DW, HLL2865DW, MFC-L2800DW, MFC-L2827DW",Продается,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
2488X2,5705774674,"Комплект фотобарабанов MLT-R116 DU (2 шт.) на 18000 страниц для принтеров Samsung Xpress M 2626, Xpress M 2675, M 2825DW, M2875FD, M2820DW, SL-M2620, SLM2625, SL-M2880",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
4664X10,5728459823,"Комплект картриджей MC-1500595WT (10 шт.) на 80 метров для принтеров Brady BMP 41, BMP 51",Готов к продаже,approved,success,,1,0,1,erased_attribute_value
3260X2,5787515862,"Комплект тонера TN-310 (2 шт.) на 6000 страниц для принтеров P3100D, P3105D, P3200D, P3205D",Готов к продаже,approved,success,,1,0,4,attribute_hierarchy_fail warning_attribute_values_out_of_range
2452X6,5705472535,Комплект картриджей 15W0903 (6 шт.) на 72000 страниц для принтеров Lexmark 720 X720,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2229X2,5703607606,Комплект картриджей S050436 (2 шт.) на 7000 страниц для принтеров Epson AcuLaser M2000,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
4279X6,5721566740,"Комплект картриджей W2210A (6 шт.) на 8100 страниц для принтеров HP LJ Pro Color M255 dw, LJ Pro Color M282",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
2452X10,5705472543,Комплект картриджей 15W0903 (10 шт.) на 120000 страниц для принтеров Lexmark 720 X720,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2162X6,5702853090,"Комплект картриджей TNP-22B (6 шт.) на 36000 страниц для принтеров Konica Minolta Bizhub C35, BizhubC35P",Продается,approved,success,,1,0,4,attribute_hierarchy_fail
2482X10,5705680041,"Комплект картриджей ML-5000D5 (10 шт.) на 25000 страниц для принтеров Samsung ML 5050, ML5100",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2223X2,5703488828,"Комплект картриджей MLT-D704S (2 шт.) на 50000 страниц для принтеров Samsung MultiXpress K3250NR, K3300NR",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
4666X10,5728524334,"Комплект картриджей MC1-1000595WT (10 шт.) на 80 метров для принтеров Brady BMP 41, BMP 51",Готов к продаже,approved,success,,1,0,1,erased_attribute_value
3178X10,5711461227,"Комплект фотобарабанов №520ZA DU (10 шт.) на 1000000 страниц для принтеров Lexmark MS710, MS711, MS810, MS811, MX710, MX711, MX810, MX811",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3001X6,5709936294,Комплект картриджей 20K1403BK (6 шт.) на 60000 страниц для принтеров Lexmark LaserPrinter C510,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2319X10,5704724278,"Комплект картриджей 51B5000 (10 шт.) на 25000 страниц для принтеров Lexmark LaserPrinter MS317dn, LP MS417, LP MS517",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
3454X2,5713283096,"Комплект картриджей W2210A (2 шт.) на 2700 страниц для принтеров HP LJ Pro Color M255 dw, LJ Pro Color M282",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
2618X6,5787491430,"Комплект картриджей 17G0050 (6 шт.) на 2400 страниц для принтеров Lexmark Color JetPrinter Z12, Z22, Z32, CompaqIJ600, P3120, P3150, P705, P706 PM 200 PM 215 Z703 Z705 Z715",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3178X6,5711461326,"Комплект фотобарабанов №520ZA DU (6 шт.) на 600000 страниц для принтеров Lexmark MS710, MS711, MS810, MS811, MX710, MX711, MX810, MX811",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
3001X10,5709936153,Комплект картриджей 20K1403BK (10 шт.) на 100000 страниц для принтеров Lexmark LaserPrinter C510,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
7124X2,5752974576,"Комплект тонера CF540A / CF400A / CF410A / CE310A (2 шт.) на 100мл. для принтеров HP LJ-M254dw, M452dn, M452nw, M477fdn, M477fdw",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
1992X2,5700813403,"Комплект картриджей 1015 (2 шт.) на 12000 страниц для принтеров Konica Minolta 1120, 1212, 1216, MB-2212, MB2215, MB-2223",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
2109X2,5702226153,"Комплект картриджей AR-208T (2 шт.) на 16000 страниц для принтеров Sharp AR-203E, AR 208, AR5420, M200, M201",Продается,approved,success,,1,0,3,attribute_hierarchy_fail warning_attribute_values_out_of_range
2229X6,5703608164,Комплект картриджей S050436 (6 шт.) на 21000 страниц для принтеров Epson AcuLaser M2000,Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail
2805X2,5708474466,"Комплект фотобарабанов MLT-R704 DU (2 шт.) на 200000 страниц для принтеров Samsung MultiXpress K3250NR, K3300NR",Продается,approved,success,,1,0,2,attribute_hierarchy_fail
3265X10,5712521941,"Комплект картриджей PC-110H (10 шт.) на 23000 страниц для принтеров M6000, M6005, P1000, P1050, P2000, P2010, P5000, P5005",Готов к продаже,approved,success,,1,0,2,attribute_hierarchy_fail warning_attribute_values_out_of_range
4664X2,5728459682,"Комплект картриджей MC-1500595WT (2 шт.) на 16 метров для принтеров Brady BMP 41, BMP 51",Готов к продаже,approved,success,,1,0,1,erased_attribute_value
