query,sku,offer_id,name,position,demand,views,orders,gmv,our_price,margin_own_live,in_campaign,bid,action
printer,930622451,2451,"Фотобарабан 50F0Z00 для принтеров Lexmark LaserPrinter MS317, MS310, MS410, MS415, MS510, MS511, MS610, MS617 MX317 MX410 MX417 MX510 MX511 MX611 MX617 черный",146,27,2,0,0,8902.0,34.33,True,12.0,широкая_фраза
ксерокс,1153774188,2461,"Картридж 006R90168 для принтеров Xerox и 5017, 5316, 5317, Vivace 130, Vivace 160 черный",56,26,1,0,0,4199.0,34.63,True,12.0,широкая_фраза
ксерокс,1155648923,0264,Картридж 106R01413 для принтеров Xerox WorkCentre 5222 черный,60,26,1,0,0,4301.0,35.53,True,13.0,широкая_фраза
ксерокс,1692357624,5456,Картридж 106R04085 для принтеров Xerox и VersaLink C9000 черный,4,26,1,0,0,15071.0,32.59,True,12.0,широкая_фраза
ксерокс,2729622963,6487,"Фотобарабаны 013R00657-013R00660 для принтеров Xerox WorkCentre 7120, WC-7125, WC 7220, WC7225",45,26,1,0,0,54315.0,31.08,True,12.0,широкая_фраза
ксерокс,1771578083,5723,"Картриджи 006R04368-006R04371 для принтеров Xerox C310, C315",5,26,1,0,0,14654.0,32.76,True,16.0,широкая_фраза
ксерокс,1852015549,5816,"Картридж 006R04403 для принтеров Xerox B225, B230, B235 черный",37,26,1,0,0,12371.0,33.92,True,8.0,широкая_фраза
ксерокс,2226501711,5347,Картридж 013R00607 для принтеров Xerox WorkCentre PE114 черный,51,26,1,0,0,3780.0,35.66,True,12.0,широкая_фраза
ксерокс,1143060225,5214,Фотобарабан 108R00971 для принтеров Xerox Phaser 6700 голубой,4,26,1,0,0,26500.0,33.33,True,12.0,широкая_фраза
рс5,4450882128,001856,Картридж для Canon PC-795,20,26,3,0,0,6017.0,35.25,True,8.0,широкая_фраза
ксерокс,4476909614,06216,Картридж для Xerox WorkCentre Pro 128,57,26,1,0,0,5606.0,34.91,True,12.0,широкая_фраза
ксерокс,4490422618,16102,Тонер-картридж для Xerox Phaser 3250dn,50,26,1,0,0,5309.0,34.58,True,12.0,широкая_фраза
ксерокс,4504063310,23432,Картридж для Xerox WorkCentre 6515,28,26,1,0,0,3109.0,34.51,True,8.0,широкая_фраза
ксерокс,4504236938,24623,Картридж для Xerox DocuColor 240,62,26,1,0,0,27377.0,33.38,True,12.0,широкая_фраза
рс5,4515703060,326216,"Картридж для M6557NW (РС-211EV) и M6500, M6506NW M6600N также M6607NW P2506W и P2207, P2200, P2500",3,26,15,0,0,3212.0,34.86,True,8.0,широкая_фраза
ксерокс,4518322480,43412,Фотобарабан для Xerox DC250,44,26,1,0,0,34852.0,33.63,True,12.0,широкая_фраза
printer,5238537442,0502X6,"Комплект картриджей E250A21E (6 шт.) на 21000 страниц для принтеров Lexmark LaserPrinter E250d, LP-E250dn, LP E350d, LPE350dn, LP E352dn",44,26,4,0,0,23711.0,54.55,False,,широкая_фраза
printer,5238537760,0502X10,"Комплект картриджей E250A21E (10 шт.) на 35000 страниц для принтеров Lexmark LaserPrinter E250d, LP-E250dn, LP E350d, LPE350dn, LP E352dn",15,26,5,0,0,37324.0,56.17,False,,широкая_фраза
mf3010,5239457655,0086X6,"Комплект картриджей 725X (6 шт.) на 19200 страниц для принтеров Canon i-SENSYS F-158200, LBP6000, LBP6020, MF3010",11,26,7,0,0,14110.0,54.26,False,,широкая_фраза
mf3010,5239457850,0086X10,"Комплект картриджей 725X (10 шт.) на 32000 страниц для принтеров Canon i-SENSYS F-158200, LBP6000, LBP6020, MF3010",10,26,7,0,0,22211.0,55.99,False,,широкая_фраза
x2d,5239727845,1047X2,Комплект картриджей ML-3560D6 (2 шт.) на 12000 страниц для принтеров Samsung ML 3561N,12,26,1,0,0,17300.0,45.31,False,,широкая_фраза
x2d,5240203120,1310X2,"Комплект картриджей 52D5H00 (2 шт.) на 50000 страниц для принтеров Lexmark MS810de, MS810dn",18,26,1,0,0,11598.0,46.56,False,,широкая_фраза
x2d,5249233974,2103X2,"Комплект картриджей 3205D (2 шт.) на 46000 страниц для принтеров Ricoh Aficio 1035, 1045, AP4510, SP8100",13,26,1,0,0,8229.0,46.3,False,,широкая_фраза
x2d,5249365620,2107X2,"Комплект картриджей 6210D (2 шт.) на 86000 страниц для принтеров Ricoh Aficio 1060, 1075, 2051, Aficio 2060, 2075, AP900, MP5500, MP6000 MP6001 MP7000 MP7001 MP8000 MP8001 MP9001 MP9002 PS9100",45,26,2,0,0,25350.0,45.9,False,,широкая_фраза
x2d,5258358282,3424X2,"Комплект картриджей MLT-D203S (2 шт.) на 6000 страниц для принтеров Samsung SL-M3320, SL M3370, SLM3820, SL-M3870, SLM4020, SL M4070",18,26,1,0,0,10076.0,46.14,False,,широкая_фраза
ксерокс,653317592,1367,"Картридж 106R02773 для Xerox WorkCentre 3025, Phaser 3020BI, Xerox Phaser 3020, WC-3025",11,26,1,0,0,3031.0,39.81,True,12.0,широкая_фраза
ксерокс,653317633,3669,Картридж 106R03765 для принтеров Xerox VersaLink C7000 черный,33,26,1,0,0,4552.0,40.16,True,18.0,широкая_фраза
ксерокс,653317961,1106,"Картридж 106R02310 для принтеров Xerox WorkCentre 3315, WC 3325",52,26,1,0,0,4475.0,37.54,True,12.0,широкая_фраза
mf,863390858,3621,"Картриджи 731 для принтеров Canon i-SENSYS LBP-7100Cn, LBP 7110, MF623cn, MF628cw, MF8230cn, MF8280cw",9,26,2,0,0,10022.0,37.01,True,12.0,широкая_фраза
ксерокс,863393898,0048,Картридж 106R01374 для принтеров Xerox Phaser 3250 черный,21,26,1,0,0,4163.0,34.19,True,12.0,широкая_фраза
ксерокс,864225535,1082,"Картриджи 006R01517-006R01520 для принтеров Xerox WorkCentre 7525, WC 7530, WC-7535, WC 7545",25,26,1,0,0,16480.0,28.78,True,12.0,широкая_фраза
ксерокс,873313750,3617,"Фотобарабан 101R00664 DU для принтеров Xerox B-205, B 210, B215 черный",29,26,1,0,0,3017.0,37.86,True,18.0,широкая_фраза
ксерокс,873314216,3673,Картриджи 106R03765-106R03768 для принтеров Xerox VersaLink C7000,64,26,1,0,0,14356.0,34.83,True,12.0,широкая_фраза
ксерокс,873319883,3917,Картридж 106R04057 для принтеров Xerox Versalink C8000 черный,6,26,1,0,0,11628.0,33.76,True,8.0,широкая_фраза
картридж 725,5239599217,0879X10,"Комплект картриджей CF214X (10 шт.) на 175000 страниц для принтеров HP LJ 700 M712DN, M712XH, M725dn, M725f",23,26,2,0,0,65680.0,56.17,False,,поднять_ставку
ксерокс,874374172,4289,Фотобарабан 108R01148 DU для принтеров Xerox Phaser 7100 цветной,41,26,1,0,0,19653.0,28.69,True,8.0,широкая_фраза
картридж pantum m6500w,873314556,3257,"Заправочный комплект PC-211EV / PC-211RB (тонер 65гр + чип + воронка) для Pantum M6500W, M6507W, M6502W, P2500W, P2207, P2200, P2516, P2507",0,26,1,0,0,1509.0,28.04,True,13.0,не_видны
картридж hp 305,652492337,0203,"Картридж 122XL для принтеров HP DeskJet 1000 - J110a, DeskJet 1010, Officejet 2620, Officejet 2621 цветной",163,26,2,0,0,5538.0,34.83,True,8.0,не_видны
epson 103 чернила,5261881919,3845X10,"Комплект чернил №103BK (10 шт.) на 45000 страниц для принтеров Epson L 3101, L 3110",0,26,1,0,0,5296.0,51.67,False,,не_видны
epson 103 чернила,5261870087,3845X6,"Комплект чернил №103BK (6 шт.) на 27000 страниц для принтеров Epson L 3101, L 3110",0,26,1,0,0,3364.0,47.46,False,,не_видны
картриджи для принтера canon 445 и 446,5258648035,3486X6,"Комплект картриджей PG-445XL (6 шт.) на 2400 страниц для принтеров Canon Pixma iP2840, PixmaiP2845",104,26,2,0,0,28609.0,54.82,False,,не_видны
картридж pantum bm2300w,4518317787,41596,Картридж для BM5100FDW,99,26,2,0,0,2561.0,33.14,True,8.0,не_видны
epson 103 чернила,4518308193,38457,Чернила для Epson L 3156,0,26,1,0,0,618.0,37.18,True,10.0,не_видны
картридж hp 305,3557211283,6686,"Заправочный комплект 3YM60 для принтеров HP DeskJet 2320, DeskJet 2710, ENVY 6010, ENVY 6020",143,26,2,0,0,2236.0,31.89,True,8.0,не_видны
canon pixma,2556254579,5664,"Заправочный комплект CLI-426 для принтеров Canon Pixma iP4840, PixmaiP4940",124,26,1,0,0,4151.0,35.26,True,12.0,не_видны
ксерокс,874374488,4290,Фотобарабан 108R01151 DU для принтеров Xerox Phaser 7100 черный,18,26,1,0,0,25641.0,29.69,True,12.0,широкая_фраза
ксерокс,874375520,4273,"Фотобарабаны 108R01417-108R01420 DU для принтеров Xerox Phaser 6510, WC 6515 черный",36,26,1,0,0,47533.0,31.0,True,12.0,широкая_фраза
ксерокс,874377145,4291,Фотобарабаны 108R01148-108R01151 DU для принтеров Xerox Phaser 7100,40,26,1,0,0,45890.0,30.98,True,12.0,широкая_фраза
ксерокс,930614195,0618,Картридж 113R00668 для принтеров Xerox Phaser 5500 черный,43,26,1,0,0,5510.0,34.8,True,13.0,широкая_фраза
ксерокс,930614376,0603,"Картридж 113R00730 для принтеров Xerox Phaser 3200, Phaser 3200MFP черный",14,26,1,0,0,3929.0,35.98,True,8.0,широкая_фраза
ксерокс,930614746,1145,"Картридж 106R02723 для принтеров Xerox Phaser 3610, WC 3615 черный",58,26,1,0,0,3172.0,34.72,True,13.0,широкая_фраза
ксерокс,930617528,0617,Картридж 106R01294 для принтеров Xerox Phaser 5550 черный,55,26,1,0,0,4930.0,34.73,True,12.0,широкая_фраза
ксерокс,930625970,1094,"Картридж 106R01410 для принтеров Xerox WorkCentre 4250, WC 4260 черный",63,26,1,0,0,4775.0,35.56,True,12.0,широкая_фраза
ксерокс,930639253,2352,"Картриджи 106R03532-106R03535 для принтеров Xerox VersaLink C400, VersaLink C405",13,26,1,0,0,11099.0,33.63,True,14.0,широкая_фраза
картридж для принтера pantum m6500,5287282282,6601X10,"Комплект картриджей PC-211EVXXL (10 шт.) на 100000 страниц для принтеров M6500, M6506NW, M6600N, M6607NW, P2200, P2207, P2500, P2506W",41,26,1,0,0,53924.0,56.11,False,,поднять_ставку
dkc,4160033171,7002,"Фотобарабан + картридж DK-1270+TK-1270 для принтеров Kyocera ECOSYS MA4000cifx, MA4000cix черный",682,26,1,0,0,14729.0,31.54,False,,широкая_фраза
ксерокс,2915894538,6638,"Фотобарабан + картридж 101R00432 +106R01277 (2 ) для принтеров Xerox WorkCentre 5016, WC 5020 черный",27,26,1,0,0,25657.0,21.46,True,12.0,широкая_фраза
ксерокс,2912257280,6623,"Фотобарабан + картридж 101R00664 DU+106R04348 для принтеров Xerox B-205, B 210, B215 черный",16,26,1,0,0,4727.0,35.45,True,12.0,широкая_фраза
картридж pantum bm2300w,4518318432,41594,Картридж для BM5100ADW,91,25,2,0,0,2561.0,33.14,True,8.0,не_видны
epson l805,1769027288,5764,"Чернила 108/ 008 для принтеров Epson EcoTank L18050, EcoTank L8050, L6490 набор cmyk lclm",0,25,1,0,0,3413.0,35.44,True,8.0,не_видны
картридж pantum bm2300w,4518317702,41593,Картридж для BM5100ADN,81,25,2,0,0,2563.0,33.16,True,8.0,не_видны
epson 103 чернила,873320105,3855,"Чернила №774BK для принтеров Epson и EcoTank M-200, L 655, L-1455, L-605, M 105, M 205, M-100 черный",254,25,1,0,0,883.0,42.4,True,7.0,не_видны
kyocera,1692502756,5625,Картридж TK-5380C для принтеров Kyocera ECOSYS MA4000cifx голубой,317,25,1,0,0,5053.0,30.88,True,8.0,широкая_фраза
kyocera,1692504266,5621,Картридж TK-5370K для принтеров Kyocera ECOSYS MA3500cifx черный,703,25,1,0,0,4364.0,35.16,True,12.0,широкая_фраза
kyocera,1719404446,5631,Картридж TK-5440K для принтеров Kyocera ECOSYS MA2100cfx черный,436,25,1,0,0,2251.0,31.19,True,20.0,широкая_фраза
kyocera,2031645654,6077,"Картридж TK-410 для принтеров Kyocera KM-1620, KM 1635, KM1648, KM-1650, KM2020, KM 2035, KM 2550 черный",817,25,1,0,0,4050.0,36.33,True,14.0,широкая_фраза
kyocera,3557209756,6333,"Картридж TK-1150XL для принтеров Kyocera EcoSys M2135, M2635, M2735dw, P2235 черный",750,25,1,0,0,2952.0,27.5,True,8.0,широкая_фраза
3018,3557209965,6363,"Картридж T-5018E для принтеров Toshiba E-Studio 2518, E Studio 3018, EStudio 3518, E-Studio 4518 черный",49,25,5,0,0,7993.0,35.09,True,8.0,широкая_фраза
kyocera,3557211044,6515,Картриджи TK-5430 для принтеров Kyocera ECOSYS MA2100cwfx,729,25,1,0,0,7016.0,35.25,True,8.0,широкая_фраза
kyocera,3656357998,6886,"Картридж TK-1245 Азия для принтеров Kyocera MA2000, MA2001 черный",771,25,1,0,0,2455.0,33.09,True,14.0,широкая_фраза
mcm,3736075518,6948,"Бункер отработанного тонера W9048MC для принтеров HP E77822, E77830 черный",43,25,2,0,0,5026.0,34.86,True,12.0,широкая_фраза
kyocera,3874205937,6532,Картриджи TK-8325 для принтеров Kyocera TASKalfa 2551ci,519,25,1,0,0,14948.0,32.57,True,8.0,широкая_фраза
fsd,4451927942,01191,Картридж для Kyocera FS-1028MFP,77,25,3,0,0,2087.0,33.58,True,12.0,широкая_фраза
fsd,4451928108,01194,Картридж для Kyocera FS-1300DN,65,25,2,0,0,2086.0,30.85,True,12.0,широкая_фраза
kyocera,4451928295,01213,Картридж для Kyocera KM-1650,603,25,1,0,0,3902.0,34.77,True,12.0,широкая_фраза
fsd,4451928403,01192,Картридж для Kyocera FS-1128MFP,77,25,3,0,0,2086.0,33.85,True,12.0,широкая_фраза
kyocera,4451929114,01181,Картридж для Kyocera FS-1030,890,25,1,0,0,1623.0,26.45,True,12.0,широкая_фраза
fsd,4451929114,01181,Картридж для Kyocera FS-1030,64,25,2,0,0,1623.0,26.45,True,12.0,широкая_фраза
fsd,4451930586,01195,Картридж для Kyocera FS-1350DN,58,25,2,0,0,2089.0,30.89,True,12.0,широкая_фраза
kyocera,4451930586,01195,Картридж для Kyocera FS-1350DN,810,25,1,0,0,2089.0,30.89,True,12.0,широкая_фраза
kyocera,4451932655,01171,Картридж для Kyocera FS-720,899,25,1,0,0,1867.0,29.04,True,12.0,широкая_фраза
fsd,4451935853,01193,Картридж для Kyocera FS-1300D,67,25,2,0,0,2088.0,30.87,True,12.0,широкая_фраза
kyocera,4451987102,02374,Картридж для Kyocera EcoSys M2535DN,676,25,1,0,0,2125.0,31.13,True,12.0,широкая_фраза
fsd,4451987509,02401,Картридж для Kyocera FS-1320D,65,25,2,0,0,2366.0,32.11,True,8.0,широкая_фраза
fsd,4451987521,02362,Картридж для Kyocera FS-1030DP,64,25,3,0,0,1740.0,27.78,True,12.0,широкая_фраза
fsd,4451987641,02411,Картридж для Kyocera FS-2020D,60,25,3,0,0,3216.0,34.86,True,8.0,широкая_фраза
kyocera,4451987641,02411,Картридж для Kyocera FS-2020D,747,25,1,0,0,3216.0,34.86,True,8.0,широкая_фраза
kyocera,4451987788,02402,Картридж для Kyocera FS-1320DN,879,25,1,0,0,2365.0,32.1,True,8.0,широкая_фраза
fsd,4451987788,02402,Картридж для Kyocera FS-1320DN,76,25,2,0,0,2365.0,32.1,True,8.0,широкая_фраза
kyocera,4451988032,02405,Картридж для Kyocera EcoSys P2135DN,776,25,1,0,0,2368.0,32.13,True,8.0,широкая_фраза
kyocera,4451988131,02393,Картридж для Kyocera FS-1120DN,880,25,1,0,0,1648.0,27.79,True,12.0,широкая_фраза
fsd,4451988131,02393,Картридж для Kyocera FS-1120DN,59,25,2,0,0,1648.0,27.79,True,12.0,широкая_фраза
fsd,4451988305,02392,Картридж для Kyocera FS-1120D,50,25,2,0,0,1646.0,27.76,True,12.0,широкая_фраза
kyocera,4451988305,02392,Картридж для Kyocera FS-1120D,788,25,1,0,0,1646.0,27.76,True,12.0,широкая_фраза
kyocera,4451988415,02364,Картридж для Kyocera ECOSYS M2030DN,847,25,1,0,0,1740.0,31.68,True,12.0,широкая_фраза
kyocera,4451988618,02391,Картридж для Kyocera FS-1120,875,25,1,0,0,1647.0,27.78,True,12.0,широкая_фраза
fsd,4451988618,02391,Картридж для Kyocera FS-1120,65,25,3,0,0,1647.0,27.78,True,12.0,широкая_фраза
kyocera,4451988664,02421,Картридж для Kyocera FS-3920DN,841,25,1,0,0,3505.0,35.0,True,8.0,широкая_фраза
kyocera,4451989135,02431,Картридж для Kyocera FS-4020DN,675,25,1,0,0,5430.0,34.72,True,12.0,широкая_фраза
kyocera,4463539145,05311,Картридж для Kyocera FS-1800,458,25,1,0,0,3393.0,35.38,True,12.0,широкая_фраза
kyocera,4463542885,05391,Картридж для Kyocera KM-3050,834,25,1,0,0,6225.0,35.48,True,8.0,широкая_фраза
kyocera,4463542931,05321,Картридж для Kyocera FS-3820N,696,25,1,0,0,3842.0,35.8,True,12.0,широкая_фраза
fsd,4463561134,05351,Картридж для Kyocera FS-2000D,71,25,2,0,0,3640.0,35.34,True,12.0,широкая_фраза
kyocera,4480824898,08718,Картридж для Kyocera EcoSys M6026cidn,256,25,1,0,0,4615.0,34.27,True,12.0,широкая_фраза
fsd,4480825246,08631,Картридж для Kyocera FS-2100D,64,25,2,0,0,3081.0,34.42,True,8.0,широкая_фраза
kyocera,4480825380,08714,Картридж для Kyocera FS-C2626,851,25,1,0,0,4615.0,34.27,True,12.0,широкая_фраза
kyocera,4480826180,07823,Картридж для Kyocera FS-1025MFP,735,25,1,0,0,1528.0,26.26,True,8.0,широкая_фраза
kyocera,4480826551,08712,Картридж для Kyocera FS-C2126,889,25,1,0,0,4615.0,34.27,True,12.0,широкая_фраза
kyocera,4480826649,08662,Картридж для Kyocera TASKalfa 1801,512,25,1,0,0,3531.0,33.76,True,12.0,широкая_фраза
kyocera,4480826836,08634,Картридж для Kyocera ECOSYS M3040dn,839,25,1,0,0,3080.0,34.41,True,8.0,широкая_фраза
kyocera,4480826979,08652,Картридж для Kyocera FS-4300DN,732,25,1,0,0,3706.0,34.49,True,12.0,широкая_фраза
kyocera,4480832921,08651,Картридж для Kyocera FS-4200DN,360,25,1,0,0,3707.0,35.5,True,12.0,широкая_фраза
kyocera,4489623128,12961,Картридж для Kyocera ECOSYS M6030cdn,711,25,1,0,0,3552.0,35.12,True,12.0,широкая_фраза
kyocera,4490418988,17152,Картридж для Kyocera TASKalfa 300ci,724,25,1,0,0,7434.0,35.51,True,8.0,широкая_фраза
kyocera,4493622236,21672,Картридж для Kyocera Ecosys M5521cdw,865,25,1,0,0,2102.0,30.97,True,8.0,широкая_фраза
kyocera,4493625422,21671,Картридж для Kyocera Ecosys M5521cdn,686,25,1,0,0,2103.0,30.98,True,12.0,широкая_фраза
kyocera,4504059761,23656,Картридж для Kyocera EcoSys M2835dw,877,25,1,0,0,2291.0,32.23,True,12.0,широкая_фраза
kyocera,4504060337,23651,Картридж для Kyocera EcoSys P2335d,795,25,1,0,0,2292.0,32.24,True,12.0,широкая_фраза
kyocera,4504238625,25072,Картридж для Kyocera TASKalfa 3511,751,25,1,0,0,6933.0,35.2,True,8.0,широкая_фраза
kyocera,4518318438,41601,Картридж для Kyocera EcoSys P4140dn,837,25,1,0,0,5817.0,35.12,True,12.0,широкая_фраза
kyocera,4518319473,43521,Картридж для Kyocera TASKalfa 2020,847,25,1,0,0,4139.0,35.24,True,12.0,широкая_фраза
surecom,4527392011,52847,Картридж для Epson SureColor F7100,25,25,8,0,0,6765.0,35.08,True,8.0,широкая_фраза
kyocera,4527392376,46461,Картридж для Kyocera TASKalfa 4054ci,685,25,1,0,0,11603.0,33.75,True,8.0,широкая_фраза
kyocera,4527393801,53571,Тонер-картридж для Kyocera KM 1500,814,25,1,0,0,2916.0,34.68,True,8.0,широкая_фраза
kyocera,4527396880,53582,Тонер-картридж для Kyocera FS-1020,773,25,1,0,0,2779.0,34.13,True,8.0,широкая_фраза
kyocera,4527403860,54822,Картридж для Kyocera PA2001W,558,25,1,0,0,2283.0,32.18,True,8.0,широкая_фраза
kyocera,4527409030,57031,Фотобарабан для Kyocera PA2000,648,25,1,0,0,3826.0,34.61,True,12.0,широкая_фраза
kyocera,4527411114,57572,Картридж для Kyocera TASKalfa MZ3200i,846,25,1,0,0,6132.0,35.4,True,12.0,широкая_фраза
kyocera,4543078190,64092,Картридж для Kyocera ECOSYS PA2600cwx,801,25,1,0,0,3800.0,34.55,True,8.0,широкая_фраза
kyocera,4543081216,64093,Картридж для Kyocera ECOSYS MA2600cfx,600,25,1,0,0,3802.0,33.52,True,8.0,широкая_фраза
kyocera,4543087386,67921,Картридж для Kyocera TASKalfa 352ci,524,25,1,0,0,5969.0,35.26,True,12.0,широкая_фраза
kyocera,4543089471,68594,Фотобарабан для Kyocera ECOSYS MA3500x,705,25,1,0,0,8909.0,32.91,True,12.0,широкая_фраза
факс,5238703824,0525X6,"Комплект картриджей KX-FA76A (6 шт.) на 12000 страниц для принтеров Panasonic KX-FL501, KX FL502, KXFL503RU",63,25,3,0,0,8332.0,52.97,False,,широкая_фраза
факс,5238704362,0525X10,"Комплект картриджей KX-FA76A (10 шт.) на 20000 страниц для принтеров Panasonic KX-FL501, KX FL502, KXFL503RU",56,25,3,0,0,13116.0,55.17,False,,широкая_фраза
kyocera,652805228,02373,Картридж для Kyocera EcoSys M2035DN,563,25,1,0,0,2127.0,40.68,True,16.0,широкая_фраза
kyocera,653452954,2413,"Картридж TK-8115M для принтеров Kyocera и Ecosys M8124cidn, M8130cidn пурпурный",758,25,1,0,0,3942.0,36.31,True,10.0,широкая_фраза
kyocera,653454403,2400,"Картридж TK-5270BK для принтеров Kyocera и EcoSys M6230cidn, M6630cidn черный",809,25,1,0,0,3963.0,34.06,True,12.0,широкая_фраза
kyocera,653455369,0782,"Картридж TK-1120 для принтеров Kyocera FS-1060DN, FS-1125MFP",530,25,1,0,0,1526.0,26.22,True,7.0,широкая_фраза
kyocera,653468181,5358,"Картридж TK-18 для принтеров Kyocera и FS-1018, FS 1020, FS1118 черный",874,25,1,0,0,2779.0,34.13,True,8.0,широкая_фраза
4711,866442961,1444,"Картриджи CLI-471XL для принтеров Canon Pixma MG5740, Pixma MG6840",84,25,3,0,0,2719.0,39.5,True,8.0,широкая_фраза
kyocera,866443900,2139,"Картриджи TK-5240 для принтеров Kyocera Ecosys M5526cdn, P5026cdn",559,25,1,0,0,7209.0,33.27,True,9.0,широкая_фраза
kyocera,870872440,2404,"Картриджи TK-5270 для принтеров Kyocera EcoSys M6230cidn, M6630cidn",396,25,1,0,0,10378.0,32.71,True,18.0,широкая_фраза
kyocera,906877298,2762,"Картридж TK-8335M для принтеров Kyocera TASKalfa 3252ci, TASKalfa 3253 пурпурный",807,25,1,0,0,4794.0,34.55,True,9.0,широкая_фраза
mcm,907613740,4200,"Картриджи W9190MC-W9193MC для принтеров HP E77822, E77825",43,25,2,0,0,48031.0,31.01,True,12.0,широкая_фраза
kyocera,930607253,1304,"Картриджи TK-5140 для принтеров Kyocera ECOSYS M6030cdn, M6530cdn, P6130cdn",413,25,1,0,0,9595.0,30.83,True,8.0,широкая_фраза
kyocera,930607882,0539,"Картридж TK-715 для принтеров Kyocera KM-3050, KM 4050, KM5050 черный",872,25,1,0,0,6224.0,35.47,True,9.0,широкая_фраза
dj,930612969,0070,"Картриджи 84-85 для принтеров HP DesignJet 10ps, DJ 120, DJ 130, DJ-130R, DJ 20ps, DJ 30GP, DJ 50ps, DJ 90",136,25,1,0,0,19690.0,33.09,True,12.0,широкая_фраза
fsd,930614051,0119,"Картридж TK-130 для принтеров Kyocera FS-1128MFP, FS-1300D, FS1350DN",62,25,3,0,0,2086.0,30.85,True,13.0,широкая_фраза
kyocera,930621328,0871,"Картридж TK-590K для принтеров Kyocera EcoSys M6026cdn, M6526cdn, FS-C2026, FSC2126, FS-C2526, FSC2626, FS C5250",777,25,1,0,0,4620.0,24.45,True,9.0,широкая_фраза
msz,930622451,2451,"Фотобарабан 50F0Z00 для принтеров Lexmark LaserPrinter MS317, MS310, MS410, MS415, MS510, MS511, MS610, MS617 MX317 MX410 MX417 MX510 MX511 MX611 MX617 черный",63,25,5,0,0,8902.0,34.33,True,12.0,широкая_фраза
kyocera,930625824,0862,Картридж TK-685 для принтеров Kyocera и TASKalfa 300i черный,595,25,1,0,0,4235.0,34.7,True,8.0,широкая_фраза
canon mf3010,5237195917,5351X6,"Комплект картриджей 725 (6 шт.) на 9600 страниц для принтеров Canon i-SENSYS F-158200, LBP6000, LBP6020, MF3010",49,24,4,0,0,12668.0,54.25,False,,поднять_ставку
tk-5450,3855388119,6413,Картриджи TK-5450 для принтеров Kyocera ECOSYS MA2600cfx,14,24,14,0,0,10805.0,28.11,False,,поднять_ставку
imu,1586847157,5513,"Картридж IU-214C для принтеров Konica Minolta Bizhub 227, Bizhub 287 голубой",15,24,12,0,0,40067.0,30.87,True,12.0,широкая_фраза
男士t恤,1143061398,5190,"Картридж T-2309E для принтеров Toshiba e-Studio 2309A, e-Studio 2809A черный",13,24,8,0,0,2787.0,34.16,True,13.0,широкая_фраза
ce285a,5239443803,0205X10,"Комплект картриджей CE285X (10 шт.) на 32000 страниц для принтеров HP LaserJet Pro M1132, LJ Pro M1136",0,24,1,0,0,22211.0,55.99,False,,широкая_фраза
ce285a,5239444275,0205X6,"Комплект картриджей CE285X (6 шт.) на 19200 страниц для принтеров HP LaserJet Pro M1132, LJ Pro M1136",0,24,1,0,0,14110.0,54.26,False,,широкая_фраза
ce285a,5239444502,0205X2,"Комплект картриджей CE285X (2 шт.) на 6400 страниц для принтеров HP LaserJet Pro M1132, LJ Pro M1136",0,24,1,0,0,4965.0,45.52,False,,широкая_фраза
9700x,5271886353,4738X6,"Комплект картриджей TZe-S211 (6 шт.) на 48 метров для принтеров Brother PT-1010, PT 1280VP, PT2430PC, PT-2700VP, PT9700PC",37,24,1,0,0,6248.0,51.68,False,,широкая_фраза
9700x,5271906803,4738X10,"Комплект картриджей TZe-S211 (10 шт.) на 80 метров для принтеров Brother PT-1010, PT 1280VP, PT2430PC, PT-2700VP, PT9700PC",25,24,1,0,0,9835.0,54.35,False,,широкая_фраза
printer,5284219323,6054X10,"Комплект тонер-картриджей B235000/B2300A0 (10 шт.) на 30000 страниц для принтеров Lexmark LaserPrinter B2338, LP B2442, LP B2546",3,24,2,0,0,128104.0,55.89,False,,широкая_фраза
printer,5286097361,6337X10,"Комплект тонер-картриджей 64G0H00 (10 шт.) на 325000 страниц для принтеров Lexmark LaserPrinter MX910, LP-MX911, LPMX912",6,24,3,0,0,94869.0,56.02,False,,широкая_фраза
катон,652757236,0839,"Картридж T1712 для принтеров Epson Expression Home XP-103, XP 207, XP303, XP-306, XP313, XP 323, XP 403, XP406 XP423 голубой",11,24,2,0,0,530.0,48.1,True,10.0,широкая_фраза
канон,4504235097,239323,Комплект картриджей для Canon SELPHY CP810,37,24,1,0,0,9194.0,34.46,True,12.0,широкая_фраза
булат 3,1771542293,5754,"Картридж TK-101A для принтеров Bulat P1024, TK-101A, WT2K черный",29,24,7,0,0,11584.0,33.75,True,12.0,широкая_фраза
imu,1586847172,5514,"Картридж IU-214M для принтеров Konica Minolta Bizhub 227, Bizhub 287 пурпурный",13,24,9,0,0,53535.0,31.08,True,12.0,широкая_фраза
imu,2201782304,5515,"Картридж IU-214Y для принтеров Konica Minolta Bizhub 227, Bizhub 287 желтый",13,24,9,0,0,53535.0,31.08,True,8.0,широкая_фраза
картридж hp 650,1261464375,4838,"Картриджи 712 для принтеров HP DesignJet Studio, DJ Studio Steel, DJ T210, DJ T230",65,24,3,0,0,23506.0,39.48,True,22.0,не_видны
canon mf3010,5239457655,0086X6,"Комплект картриджей 725X (6 шт.) на 19200 страниц для принтеров Canon i-SENSYS F-158200, LBP6000, LBP6020, MF3010",63,24,4,0,0,14110.0,54.26,False,,не_видны
